Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
07,Rangpur,0107,Gaibandha,010701,Gobindaganj,13,"Shakhahar, UH&FWC",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010701,Gobindaganj,14,"Shalmara, UH&FWC",0,0,0,0,0,93,94,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010701,Gobindaganj,15,"Shibpur, UH&FWC",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010701,Gobindaganj,16,"Taluk Kanupur, UH&FWC",0,0,0,0,0,133,51,30,11,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,143,0
07,Rangpur,0107,Gaibandha,010701,Gobindaganj,17,"Fulbari, Sadar Clinic",0,0,0,0,0,113,35,24,8,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,1,"Bamandanga, UH&FWC",0,0,0,0,0,512,442,391,646,1127,0,0,0,148,0,0,148,148,0,0,0,148,259,237,221,100,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,2,"Belka, UH&FWC",0,0,0,0,0,52,36,26,14,47,0,0,9,0,0,0,0,0,0,0,0,0,12,23,26,57,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,3,"Chanaripur, UH&FWC",0,0,0,0,10,137,120,121,65,113,0,0,5,0,0,0,0,0,0,0,0,0,30,54,84,71,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,4,"Chhaparhati, UH&FWC",0,0,0,0,0,59,7,5,5,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,5,"Dahabanda, Sadar Clinic",0,0,0,0,0,414,322,187,123,560,3,0,0,0,0,0,0,0,0,0,0,0,0,124,159,487,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,6,"Dhopadanga, UH&FWC",0,0,0,0,0,234,114,57,16,209,0,0,28,0,0,0,0,0,0,0,0,0,0,29,50,145,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,7,"Haripur, UH&FWC",0,0,0,0,0,78,55,43,25,86,0,0,14,0,0,0,0,0,0,0,0,0,18,19,18,55,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,8,"Kanchibari, UH&FWC",0,0,0,0,0,119,87,75,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,89,0,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,9,"Kapasia, UH&FWC",0,0,0,0,0,388,368,222,160,164,0,0,13,49,0,0,49,49,0,18,0,49,58,63,52,156,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,10,"Ramjibari, UH&FWC",0,0,0,0,0,157,142,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,0,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,11,"Sarbananda, UH&FWC",0,0,0,0,0,196,164,77,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,115,118,0,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,12,"Shantiram, UH&FWC",0,0,0,0,0,119,17,18,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,13,"Sonaroy, UH&FWC",0,0,0,0,0,575,616,519,446,378,0,0,30,167,0,0,167,167,0,0,0,177,206,251,246,333,0
07,Rangpur,0107,Gaibandha,010702,Sundarganj,14,"Sreepur, UH&FWC",0,0,0,0,0,156,80,47,3,155,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,88,3
07,Rangpur,0107,Gaibandha,010702,Sundarganj,15,"Tarapur, UH&FWC",0,0,0,0,0,409,389,217,169,459,0,0,12,105,0,0,105,105,0,0,0,105,133,109,137,373,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,1,"Fulchhari, Sadar Clinic",0,0,0,0,0,100,48,21,9,84,0,0,0,0,0,0,0,0,0,0,0,0,6,42,84,84,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,2,"Arendabari, UH&FWC",0,0,0,0,0,1277,980,755,716,3729,0,0,0,403,0,0,403,0,0,0,0,405,426,427,387,1641,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,3,"Fazlupur, UH&FWC",0,0,0,0,0,65,30,16,9,102,0,0,0,0,0,0,0,0,0,0,0,0,1,51,101,98,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,4,"Fulchhari, UH&FWC",0,0,0,0,0,36,21,27,22,123,0,0,0,0,0,0,0,0,0,0,0,0,22,23,24,114,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,5,"Gazaria, UH&FWC",0,0,0,0,0,33,52,37,45,153,0,0,3,0,0,0,0,0,0,0,0,0,27,33,44,94,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,6,"Kunchipara, UH&FWC",0,0,0,0,0,119,115,116,94,443,0,0,0,0,0,0,0,0,0,0,0,0,34,80,116,238,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,7,"Udakhali, UH&FWC",0,0,0,0,0,145,103,154,119,500,0,0,0,0,0,0,0,0,0,0,0,0,118,123,120,500,0
07,Rangpur,0107,Gaibandha,010703,Fulchhari,8,"Uria, UH&FWC",0,0,0,0,0,849,632,457,365,2261,184,0,16,162,0,0,162,133,0,0,0,162,153,203,207,884,2
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,1,"Sadullahpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,2,"Banagram, Sadar Clinic",0,0,0,0,0,102,231,139,69,426,0,0,0,0,0,0,0,0,0,0,0,0,24,50,68,431,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,3,"Bhatgram, UH&FWC",0,0,0,0,0,36,78,48,27,124,0,0,0,0,0,0,0,0,0,0,0,0,11,18,26,134,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,4,"Damodarpur, UH&FWC",0,0,0,0,0,318,202,64,16,521,0,0,0,0,0,0,0,0,0,0,0,0,1,15,12,9,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,5,"Dhaperhat, UH&FWC",0,0,0,0,0,79,36,13,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,6,"Faridpur, UH&FWC",0,0,0,0,0,53,116,61,34,123,0,0,0,0,0,0,0,0,0,0,0,0,25,36,53,116,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,7,"Idilpur, UH&FWC",0,0,0,0,0,26,48,33,19,139,0,0,0,0,0,0,0,0,0,0,0,0,16,17,21,113,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,8,"Jamalpur, UH&FWC",0,0,0,0,0,90,251,144,72,292,0,0,0,0,0,0,0,0,0,0,0,0,65,74,97,292,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,9,"Khurda Kamarpur, UH&FWC",0,0,0,0,0,41,104,58,29,172,0,0,0,0,0,0,0,0,0,0,0,0,14,19,27,172,0
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,10,"Kumar Para, UH&FWC",0,0,0,0,0,398,193,108,80,210,2,0,0,44,0,0,44,0,0,0,0,44,44,26,54,107,2
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,11,"Naldanga, UH&FWC",0,0,0,0,0,356,131,66,35,459,0,0,0,0,0,0,0,0,0,0,0,0,2,4,21,21,4
07,Rangpur,0107,Gaibandha,010704,Sadullahpur,12,"Rasulpur, UH&FWC",0,0,0,0,0,121,102,69,16,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,1,"Barisal, Rural Dispensary(RD)",0,0,0,0,0,94,113,90,57,327,0,0,1,0,0,0,0,0,0,0,0,3,7,4,2,111,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,2,"Betkapa, UH&FWC",0,0,0,0,0,178,91,46,35,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,2,0,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,3,"Harinathpur, Rural Dispensary(RD)",0,0,0,0,0,14,22,14,15,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,20,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,4,"Hossainpur, Rural Dispensary(RD)",0,0,0,0,0,77,37,9,3,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,5,"Kishoregari, UH&FWC",0,0,0,0,0,111,70,15,22,76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,6,"Manoharpur, UH&FWC",0,0,0,0,0,149,78,69,15,248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,92,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,7,"Mohadipur, UH&FWC",0,0,0,0,0,363,126,60,91,512,0,0,50,52,0,0,52,0,0,0,0,52,52,0,64,331,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,8,"Pabnapur, UH&FWC",0,0,0,0,0,176,129,93,86,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010705,Palashbari,9,"Palashbari, Sadar Clinic",0,0,0,0,0,50,130,44,28,252,0,0,0,0,0,0,0,0,0,0,1,6,12,0,0,232,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,1,"Bhartkhali, UH&FWC",0,0,0,0,0,639,491,495,529,1012,0,26,0,311,0,0,311,311,0,0,2,311,227,181,158,960,4
07,Rangpur,0107,Gaibandha,010706,Shaghata,2,"Bonar Para, UH&FWC",0,0,0,0,0,129,201,221,121,114,0,0,0,0,0,0,0,0,0,0,0,0,18,36,55,33,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,3,"Ghuridaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,4,"Haldia, UH&FWC",0,0,0,0,0,1001,827,576,426,2624,0,0,0,267,0,0,267,267,0,0,0,267,278,289,289,1059,1
07,Rangpur,0107,Gaibandha,010706,Shaghata,5,"Jummerbari, UH&FWC",0,0,0,0,0,0,0,3,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,6,"Kachua, UH&FWC",0,0,0,0,0,13,41,33,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,7,"Kamaler Para, UH&FWC",0,0,0,0,0,31,17,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,8,"Muktanagar, UH&FWC",0,0,0,0,0,20,8,4,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,9,"Padumsahar, UH&FWC",0,0,0,0,0,1209,1085,931,595,3658,0,0,29,521,0,0,521,521,1,0,0,523,419,186,175,1726,53
07,Rangpur,0107,Gaibandha,010706,Shaghata,10,"Sughatta, Sadar Clinic",0,0,0,0,0,22,30,31,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010706,Shaghata,11,"Hosne Ara Begum, MCWC",0,0,0,0,0,152,66,48,15,244,0,0,0,7,0,0,7,7,0,0,0,7,18,20,15,49,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,1,"Badiakhali, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,2,"Ballamjhar, UH&FWC",0,0,0,0,0,568,342,300,249,404,0,0,0,138,0,0,138,83,0,0,0,138,104,73,112,179,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,3,"Boali, UH&FWC",0,0,0,0,0,128,97,71,64,337,0,0,0,0,0,0,0,0,0,0,0,0,0,60,117,182,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,4,"Ghagoa, UH&FWC",0,0,0,0,0,728,471,390,360,1666,0,0,45,112,0,0,112,112,0,0,0,112,113,99,118,352,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,5,"Gidari, UH&FWC",0,0,0,0,0,75,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,6,"Kamarjani, UH&FWC",0,0,0,0,0,479,389,285,286,1291,0,0,0,144,0,0,144,144,0,0,0,144,66,66,65,328,55
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,7,"Kholahati, UH&FWC",0,0,0,0,0,108,29,13,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,8,"Kuptala, UH&FWC",0,0,0,0,0,523,573,458,410,1964,0,0,0,181,0,0,181,166,0,0,0,181,207,248,280,869,84
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,9,"Lakshmipur, UH&FWC",0,0,0,0,0,466,110,69,64,280,0,0,2,0,0,0,0,0,0,0,0,4,38,72,135,210,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,10,"Malibari, UH&FWC",0,0,0,0,0,112,28,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,11,"Mollar Char, UH&FWC",0,0,0,0,0,79,55,45,45,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,12,"Ramchandrapur, UH&FWC",0,0,0,0,0,194,36,16,81,1150,0,0,0,0,0,0,0,0,0,0,0,0,11,42,60,1230,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,13,"Saha Para, UH&FWC",0,0,0,0,0,115,101,84,60,360,0,0,0,0,0,0,0,0,0,0,0,10,22,27,17,61,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,14,"Pourosava, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,15,"Gaibandha, MCWC",0,0,0,0,0,3241,417,150,115,2719,0,0,0,2802,4,2,2802,2292,0,102,0,2808,4,356,184,2733,1
07,Rangpur,0107,Gaibandha,010707,Gaibandha Sadar,16,"Badiyakhali, Sadar Gaibandha, MCWC",0,0,0,0,0,461,125,48,250,2410,0,0,0,17,0,0,17,1,0,0,0,17,19,35,74,2240,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,1,"Barabari, UH&FWC",6,6,5,12,2,191,104,59,34,354,0,0,9,5,0,0,5,0,0,0,0,5,6,3,0,20,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,2,"Gokunda, Rural Dispensary(RD)",33,29,28,31,29,531,615,1428,529,3113,0,0,35,0,0,0,0,0,0,0,0,17,78,88,115,193,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,3,"Harati, UH&FWC",8,7,7,8,6,846,561,369,337,1683,0,0,14,223,0,0,223,215,0,0,0,224,168,85,78,1395,12
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,4,"Khuniagachh, UH&FWC",0,0,0,0,0,161,80,40,24,277,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,5,"Kulaghat, UH&FWC",0,0,0,0,0,420,344,277,228,1216,0,0,10,5,0,0,5,0,0,0,0,14,100,76,95,234,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,6,"Mahendranagar, UH&FWC",20,26,24,17,15,507,320,252,5714,1099,0,0,13,42,0,0,42,33,3,0,0,42,55,68,81,638,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,7,"Mogalhat, Rural Dispensary(RD)",0,0,0,0,0,978,613,410,437,1161,1,0,127,168,0,0,168,168,0,0,0,170,126,98,122,83,12
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,8,"Panchagram, UH&FWC",0,0,0,0,0,940,737,491,409,2511,0,0,28,151,0,0,151,151,16,0,0,151,108,190,228,647,21
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,9,"Rajpur, UH&FWC",0,0,0,0,0,627,441,275,216,1446,2,1,1,74,0,0,74,72,0,0,0,81,90,128,153,434,19
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,10,"Pouroshova, Sadar Clinic",0,0,0,0,0,1,2,0,396,4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,627,0
07,Rangpur,0108,Lalmonirhat,010801,Lalmonirhat Sadar,11,"Lalmonirhat, MCWC",215,190,140,119,109,1921,867,638,498,3291,0,0,22,238,0,0,238,213,0,0,0,238,316,267,324,1146,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,1,"Barakhata, UH&FWC",0,0,0,0,0,785,695,514,386,2231,0,0,0,64,0,0,64,0,0,0,0,78,73,31,19,193,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,2,"Bhalaguri, UH&FWC",0,0,0,0,0,323,345,267,166,1043,0,2,21,23,0,0,23,23,3,8,0,23,3,3,42,54,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,3,"Daoabari, UH&FWC",0,0,0,0,0,267,210,175,130,378,0,0,16,27,0,0,27,0,0,0,1,29,42,59,72,154,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,4,"Goddimari, UH&FWC",0,0,0,0,0,1017,1024,647,487,2773,0,0,19,243,0,0,243,226,3,0,0,243,241,286,274,968,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,5,"Gotamari, Rural Dispensary(RD)",0,0,0,0,0,1180,1078,844,874,2754,0,0,0,569,0,0,569,468,7,0,0,569,351,323,237,1245,13
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,6,"Nowdabash, UH&FWC",0,0,0,0,0,336,188,199,170,153,0,0,60,84,0,0,84,0,0,2,0,84,59,21,124,101,10
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,7,"Patika Para, UH&FWC",0,0,0,0,0,701,729,526,465,2003,0,0,31,139,0,0,139,137,5,0,0,139,112,141,186,578,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,8,"Shingimari, UH&FWC",0,0,0,0,0,592,407,344,252,1035,226,0,0,119,0,0,119,119,0,0,0,161,81,27,4,250,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,9,"Sindurna, UH&FWC",0,0,0,0,0,438,297,210,158,963,4,0,10,0,0,0,0,0,0,0,0,20,17,55,92,582,0
07,Rangpur,0108,Lalmonirhat,010802,Hatibandha,10,"Tangbhanga, UH&FWC",0,0,0,0,0,130,116,112,86,101,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,1,"Baura, UH&FWC",0,0,0,0,0,1266,899,643,410,3207,0,0,64,166,0,0,166,115,0,0,0,166,179,156,95,491,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,2,"Jagatber, UH&FWC",0,0,0,0,0,1127,580,374,252,2333,0,0,5,181,0,0,181,181,0,0,0,181,146,84,93,476,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,3,"Jongra, UH&FWC",0,0,0,0,0,1015,696,359,238,2308,0,0,138,217,0,0,217,205,0,0,0,234,127,95,96,249,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,4,"Kuchlibari, UH&FWC",0,0,0,0,0,217,176,119,103,615,0,0,6,3,0,0,3,0,0,2,0,4,5,22,83,124,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,5,"Patgram, UH&FWC",0,0,0,0,0,248,199,155,106,716,0,0,6,0,0,0,0,0,0,0,0,0,11,115,149,292,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,6,"Sreerampur, UH&FWC",0,0,0,0,0,593,559,457,337,1945,0,0,9,1,0,0,1,1,0,0,0,50,72,143,255,432,0
07,Rangpur,0108,Lalmonirhat,010804,Patgram,7,"Dhahogram, UH&FWC",0,0,0,0,0,258,203,149,113,726,0,0,9,0,0,0,0,0,0,0,0,0,3,12,30,39,0
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,1,"Bhadai, UH&FWC",0,0,0,0,0,169,166,125,99,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,2,"Bhelabari, UH&FWC",0,0,0,0,0,569,327,236,133,1261,6,0,0,20,0,0,20,0,0,0,0,20,75,93,148,340,0
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,3,"Durgapur, UH&FWC",0,0,0,0,0,898,710,563,410,2315,0,0,10,186,0,0,186,186,0,0,0,186,179,78,208,651,0
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,4,"Kamalabari, UH&FWC",0,0,0,0,0,189,150,120,90,236,0,0,15,16,0,0,16,0,0,0,0,16,22,19,15,32,0
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,5,"Mahishkhocha, UH&FWC",0,0,0,0,0,1255,1159,754,534,3370,0,0,14,282,0,0,282,282,0,0,2,282,269,216,160,950,3
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,6,"Palashi, UH&FWC",0,0,0,0,0,113,114,81,63,138,0,0,0,15,0,0,15,0,0,0,0,15,15,18,14,22,5
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,7,"Saptibari, UH&FWC",64,65,60,54,52,863,814,430,310,2417,0,0,0,170,0,0,170,170,1,8,2,170,112,118,195,596,9
07,Rangpur,0108,Lalmonirhat,010805,Aditmari,8,"Sarpukur, UH&FWC",0,0,0,0,0,473,379,174,110,1136,0,0,12,11,0,0,11,0,0,0,0,11,35,54,46,149,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,1,"Bhotemari, UH&FWC",0,0,0,0,0,331,159,134,127,757,0,0,1,8,0,0,8,2,0,1,0,11,47,48,48,114,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,2,"Chalbala, UH&FWC",0,0,0,0,0,801,646,441,330,2242,0,0,9,132,0,0,132,132,0,0,0,135,139,146,163,583,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,3,"Chandrapur, UH&FWC",0,0,0,0,0,358,250,197,224,889,0,0,0,19,0,0,19,0,0,0,0,19,80,117,203,420,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,4,"Dalagram, Rural Dispensary(RD)",0,0,0,0,0,809,529,346,286,1759,0,0,25,179,0,1,179,180,16,18,0,184,142,126,169,603,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,5,"Goral, UH&FWC",0,0,0,0,0,901,734,380,187,1514,0,0,0,113,0,0,113,102,0,0,0,115,76,88,209,504,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,6,"Kakina, Rural Dispensary(RD)",0,0,0,0,0,355,217,159,201,744,0,0,1,17,0,0,17,17,0,0,0,18,28,46,53,145,0
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,7,"Madati, UH&FWC",0,0,0,0,0,1179,992,657,540,3348,0,0,1,248,0,0,248,248,0,0,1,252,252,198,217,986,3
07,Rangpur,0108,Lalmonirhat,010803,Kaliganj,8,"Tushbhandar, Sadar Clinic",0,0,0,0,0,691,450,330,185,1652,0,0,5,26,0,0,26,22,1,45,0,30,81,284,376,768,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,1,"Banshchara, UH&FWC",0,0,0,0,0,364,352,245,182,693,0,0,40,12,0,0,12,1,0,0,0,12,80,76,78,253,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,2,"Digpaith, Rural Dispensary(RD)",0,0,0,0,0,139,118,134,107,368,3,0,24,7,0,0,7,0,3,5,0,7,36,43,48,350,1
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,3,"Ghoradhap, UH&FWC",0,0,0,0,0,432,200,174,104,755,0,0,16,0,0,0,0,0,0,0,0,0,3,6,9,0,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,4,"Itail, UH&FWC",0,0,0,0,0,305,156,96,73,476,0,0,6,7,0,0,7,0,0,0,0,12,34,42,48,420,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,5,"Kendua, Rural Dispensary(RD)",0,0,0,0,0,202,72,47,35,23,0,0,16,0,0,0,0,0,0,0,0,0,8,19,18,8,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,6,"Lakshmir Char, UH&FWC",0,0,0,0,0,203,160,74,29,424,0,0,15,0,0,0,0,0,0,0,0,0,0,0,115,55,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,7,"Meshta, UH&FWC",0,0,0,0,0,187,51,20,25,273,0,0,9,0,0,0,0,0,0,0,0,0,4,11,10,21,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,8,"Narundi, UH&FWC",0,0,0,0,0,430,159,258,254,1111,0,0,24,61,0,0,61,0,0,1,0,64,204,194,215,679,1
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,9,"Ranagachha, UH&FWC",0,0,0,0,0,575,470,367,189,384,0,0,25,37,0,0,37,12,0,0,0,37,50,96,205,384,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,10,"Rashidpur, UH&FWC",0,0,0,0,0,271,327,205,239,688,0,0,32,15,0,0,15,0,4,5,0,15,65,85,83,631,1
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,11,"Shabajpur, UH&FWC",0,0,0,0,0,401,172,104,73,546,0,0,30,31,0,0,31,0,0,0,0,31,62,105,135,336,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,12,"Sharifpur, UH&FWC",0,0,0,0,0,384,115,64,68,115,0,3,25,0,0,0,0,0,0,0,0,0,25,52,17,117,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,13,"Sreepur, UH&FWC",0,0,0,0,0,319,190,171,115,794,0,0,15,0,0,0,0,0,0,0,0,0,8,109,187,304,0
08,Mymensingh,0413,Jamalpur,041301,Jamalpur Sadar,14,"Titpalla, UH&FWC",0,0,0,0,0,448,211,160,77,365,0,0,50,1,0,0,1,1,0,1,0,1,22,47,62,303,0
