Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
06,Sylhet,0601,Sylhet,060106,Golapganj,3,"Bhadeshwar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,441,27,158,0,688,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,4,"Budhbaribazar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,149,898,59,367,146,1619,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,5,"Dhakadakshin, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1253,44,200,9,1775,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,6,"Fulbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,145,2225,625,586,104,3685,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,7,"Golabganj, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1717,178,485,184,2707,0,0,0,,10,0
06,Sylhet,0601,Sylhet,060106,Golapganj,8,"Lakhnabond, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,0,1,0,0,429,2222,119,442,260,3472,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,9,"Luxmipasha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,546,36,226,83,1068,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060106,Golapganj,10,"Sharifganj, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1122,2180,473,944,25,4744,0,0,0,,12,9
06,Sylhet,0601,Sylhet,060106,Golapganj,11,"Badepasha, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,254,14,93,0,395,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,1,"Hatkhola, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,3154,546,749,0,4777,0,0,0,,41,28
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,2,"Khadim nagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1903,131,266,140,2710,0,0,0,,28,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,3,"Khadim para, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,330,1572,173,426,91,2592,0,0,0,,82,23
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,4,"Moghalgaon, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,2453,500,1212,88,4800,0,0,0,,52,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,5,"Jalalabad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1706,190,243,0,2277,0,0,0,,28,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,6,"Kandigaon, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,1,0,0,0,0,0,0,535,6223,924,1080,0,8762,0,0,0,,0,2
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,7,"Tuker Bazar, UH&FWC",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,144,3927,121,699,0,4891,0,0,0,,41,21
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,8,"Tultikar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,467,140,260,100,1177,0,0,0,,4,18
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,9,"Osmani Medical College, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,10,"Model Clinik, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,11,"Shahid Samsuuddin Hospital, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,0,8,2,156,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,12,"Hazrat Shahoporan Hospital, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,44,175,20,1534,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060107,Sylhet Sadar,13,"Sylhet, MCWC",0,0,0,0,0,0,0,0,7,8,14,8,8,14,9,8,14,9,0,1,12,16,276,0,0,0,0,0,0,0,0,224,1925,415,461,2661,5686,266,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,1,"Biani Bazar, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1144,252,459,216,2395,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,2,"Ali nagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,212,2536,273,497,0,3518,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,3,"Bara Mollahpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1150,38,224,130,1676,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,4,"Charkhai, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,5,"Dobhag, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,979,60,250,35,1404,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,6,"Kurar Bazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,3029,111,478,81,4245,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,7,"Mathiura, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,523,45,141,52,925,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,8,"Muria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418,3448,287,610,11,4774,0,0,0,,13,5
06,Sylhet,0601,Sylhet,060108,Biani Bazar,9,"Sheola, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,397,57,149,0,740,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,10,"Tilpara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,404,47,54,3,546,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060108,Biani Bazar,11,"Lauta, Bianibazar, MCWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,1,0,0,1023,915,321,428,293,2980,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,1,"Bara Chatul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,3037,858,996,632,6512,0,0,0,,34,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,2,"Dakshin Banigram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,3813,1400,2038,149,8606,0,0,0,,62,20
06,Sylhet,0601,Sylhet,060109,Kanaighat,3,"Jhingrabari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,526,1659,334,730,352,3601,0,0,0,,14,4
06,Sylhet,0601,Sylhet,060109,Kanaighat,4,"Kanaighat, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2300,91,593,0,3071,0,0,0,,64,0
06,Sylhet,0601,Sylhet,060109,Kanaighat,5,"Paschim Lakshmip Rasad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,3282,271,434,110,4491,0,0,0,,78,52
06,Sylhet,0601,Sylhet,060109,Kanaighat,6,"Purba Dighirpar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,1,1,0,0,0,0,0,468,3968,335,992,0,5763,0,0,0,,48,4
06,Sylhet,0601,Sylhet,060109,Kanaighat,7,"Purba Lakshmi Prasad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1477,187,295,0,2244,0,0,0,,40,40
06,Sylhet,0601,Sylhet,060109,Kanaighat,8,"Rajaganj, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4464,10897,2494,4481,595,22931,0,0,0,,48,40
06,Sylhet,0601,Sylhet,060109,Kanaighat,9,"satbak, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1577,44,174,58,1969,0,0,0,,80,32
06,Sylhet,0601,Sylhet,060110,Biswanath,1,"Alankari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,136,486,86,203,40,951,0,0,0,,13,5
06,Sylhet,0601,Sylhet,060110,Biswanath,2,"Bishwanath, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1624,83,208,0,2334,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,3,"Dasghar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,627,45,206,7,1032,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,4,"Daulatpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,204,790,173,291,29,1487,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,5,"Deokalas, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,642,86,103,0,932,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,6,"Khajanchi, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1077,127,270,88,1748,0,0,0,,42,0
06,Sylhet,0601,Sylhet,060110,Biswanath,7,"Lamakazi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,706,1276,198,479,0,2659,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060110,Biswanath,8,"Rampasha, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1336,74,268,3,1780,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,1,"Islampur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2292,194,360,0,2971,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,2,"Ranikhali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1268,230,261,147,2047,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060111,Companiganj,3,"Telikhal, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,7,161,613,161,245,53,1233,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,1,"Daudpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,2953,222,369,55,4549,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,2,"Tetli, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,782,16,38,13,1003,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,3,"Jalalpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1051,279,286,0,2111,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,4,"Lala Bazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2075,287,294,230,3078,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,5,"Mollargaon, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1900,163,607,5,2735,0,0,0,,24,10
06,Sylhet,0601,Sylhet,060112,South Shurma,6,"Kuchai, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,794,1297,350,482,0,2923,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,7,"Silam, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1686,133,223,0,2228,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060112,South Shurma,8,"Moglabazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,6527,763,674,312,8905,0,0,0,,128,0
06,Sylhet,0601,Sylhet,060112,South Shurma,9,"Baraikandi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,2125,344,727,57,3681,0,0,0,,40,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,1,"Burungabazar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,221,5,30,0,267,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,2,"Dayamir, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,313,1550,55,319,6,2243,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,3,"Goula Bazar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,1,0,0,0,0,0,517,2592,220,493,72,3894,0,0,0,,12,12
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,4,"Umarpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,183,534,93,171,0,981,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,5,"Osmanpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,478,44,47,0,646,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,6,"Paschim Pailanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,1656,136,357,19,2685,0,0,0,,9,16
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,7,"Sadipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,990,93,237,0,1541,0,0,0,,0,0
06,Sylhet,0601,Sylhet,060113,Usmani Nagar,8,"Tajpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1873,113,452,141,2885,0,0,0,,48,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,1,"Ajmiriganj, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,618,88,124,0,1032,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,2,"Badalpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,33,538,132,200,102,1005,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,3,"Jalsuka, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,190,15,35,0,300,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,4,"Kakailseo, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,222,22,63,0,381,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060201,Azmiriganj,5,"Shibpasha, UH&FWC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,2,3,1,2,3,0,0,214,596,80,152,0,1042,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,1,"Bahubal, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,301,34,127,42,538,0,0,0,,2,0
06,Sylhet,0602,Habiganj,060202,Bahubal,2,"Bhadeshwar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,176,1228,66,256,0,1726,0,0,0,,74,36
06,Sylhet,0602,Habiganj,060202,Bahubal,3,"Lamatashi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,40,10,3,4,0,4,0,0,74,411,59,125,0,669,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060202,Bahubal,4,"Mirpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,230,961,124,376,0,1691,0,0,0,,32,0
06,Sylhet,0602,Habiganj,060202,Bahubal,5,"Putijuri, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,17,8,10,0,0,0,0,0,59,728,59,302,0,1148,632,0,0,,5,0
06,Sylhet,0602,Habiganj,060202,Bahubal,6,"Satkapan, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,137,14,65,20,260,0,0,0,,4,0
06,Sylhet,0602,Habiganj,060202,Bahubal,7,"Snanghat, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,2620,280,639,3,3947,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,1,"Madhabpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,22,608,132,200,19,981,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,2,"Adair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,117,1374,134,224,0,1849,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,3,"Bagasura, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,72,506,84,240,5,907,0,0,0,,1,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,4,"Bahara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0,1,1,1,2,0,1,63,432,31,102,4,632,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,5,"Bulla, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,189,626,77,342,0,1234,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,6,"Chhatiain, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,173,39,58,0,289,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,7,"Chowmohani, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,113,1187,143,354,0,1797,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,8,"Dharmaghar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,68,409,51,186,12,726,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,9,"Jagadishpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0,0,1,1,2,0,0,48,718,32,164,0,962,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,10,"Andiura, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,266,79,102,0,572,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,11,"Noapara, Rural Dispensary(RD)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,1,1,0,0,129,524,100,424,32,1209,0,25,0,,0,0
06,Sylhet,0602,Habiganj,060203,Madhabpur,12,"Shahjahanpur, UH&FWC",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,70,418,46,71,0,605,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060204,Lakhai,1,"Bamai, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,269,54,195,0,536,0,10,0,,0,0
06,Sylhet,0602,Habiganj,060204,Lakhai,2,"Bulla, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,961,262,365,101,1833,0,0,0,,2,2
06,Sylhet,0602,Habiganj,060204,Lakhai,3,"Karab, UH&FWC",12,12,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,22,4,1,24,1,25,0,0,180,2804,4315,1364,0,8663,999,0,0,,48,48
06,Sylhet,0602,Habiganj,060204,Lakhai,4,"Lakhai, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060204,Lakhai,5,"Murakari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2,0,0,0,0,0,0,0,49,732,86,122,0,989,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060204,Lakhai,6,"Muriauk, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,621,85,247,0,1013,0,0,0,,0,0
06,Sylhet,0602,Habiganj,060205,Habiganj Sadar,1,"Gopaya, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,242,2716,306,600,0,3864,0,0,0,,68,55
06,Sylhet,0602,Habiganj,060205,Habiganj Sadar,2,"Laskarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,58,348,26,70,0,502,0,0,0,,0,0
