Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,Wrapping after Birth within 1 minute,No. of uses 7.1% chlorhexidine digluconate for umbilical cord care,No. of newborn touch skin-care after Gluconate umbilical cord care,No. of newborn breastfeeding (First 24 hours),No. of newborn resitated with bag-mask,1st Visit,2nd Visit,3rd Visit,4th Visit,No. of Reffered Complicated Pregnant Mother in antenatal period,No. of Reffered Complicated Pregnant Mother in Delivery period,No. of Reffered Complicated Pregnant Mother in postnatal period,No. of Reffered patient to Newborn taken by MgSO4,No. of Reffered complication acceptors,No. of ECP Referred,Treatment/Advised,Reffered,Counseling on Adolescence change,Counseling on marriage and adolescent girl received pregnancy,Child No. of adolescent received IFA,Treatment on RTI/STD,Counseling on RTI/STD,Counseling on diversified food,Counseling on prevention of adolescent and violence,Counseling on prevention and cure for mental problems and drug addiction,No. of adolescent girl counseled on Sanitary Pad,Reffered (Adolescent),No. of Treatment on RTI/STI infection,No. of MR(MVA) services,No. of MR Service By Medicine,Total VIA Positive,Total VIA Negative,Total CBE Positive,Total Negative
02,Khulna,0210,,021002,,11,November,2024,15,"Bromarajpur, UH&FWC",2,0,2,2,0,2,4,5,3,0,1,0,0,0,2,0,0,52,52,52,1,52,52,52,52,52,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,11,November,2024,16,"Satkhira, MCWC",9,9,9,9,0,9,9,4,3,0,1,0,0,0,0,7,0,57,57,43,57,0,57,14,57,43,0,17,2,2,0,18,0,18
02,Khulna,0210,,021002,,12,December,2024,1,"Agardari, UH&FWC",0,0,0,0,0,0,5,7,6,2,2,0,0,0,0,0,0,51,51,51,51,1,51,51,51,51,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,2,"Alipur, UH&FWC",5,5,5,5,0,5,5,10,17,0,0,0,0,0,2,2,0,153,153,86,153,8,153,153,153,114,0,8,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,3,"Baikari, UH&FWC",0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,50,50,50,50,1,50,50,50,50,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,4,"Balli, UH&FWC",0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,2,0,6,3,14,3,0,0,0,0,16,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,12,27,5,3,19,0,0,19,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,40,64,149,21,9,70,15,9,21,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,40,40,28,40,0,40,40,40,40,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,20,20,34,34,11,34,4,6,34,0,11,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,9,"Ghona, UH&FWC",5,5,5,5,5,5,3,8,12,0,0,0,0,0,0,0,0,22,9,26,5,0,31,5,5,32,0,13,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,7,33,0,0,0,0,0,0,5,0,95,95,55,55,12,95,95,95,55,0,19,0,2,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,3,4,8,0,0,0,0,0,1,0,0,21,21,21,12,0,13,13,11,11,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,38,26,38,0,38,38,38,38,38,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,8,13,0,0,0,0,0,2,0,0,58,18,50,18,1,18,0,0,58,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,14,"Paurashava, Others",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,2,16,0,0,3,0,0,7,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,12,December,2024,16,"Satkhira, MCWC",7,7,7,7,0,7,7,4,2,0,0,0,0,3,3,0,0,46,46,38,46,0,46,8,46,38,0,8,0,3,0,10,0,10
02,Khulna,0210,,021002,,01,January,2025,1,"Agardari, UH&FWC",0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,26,26,26,26,1,26,26,26,26,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,2,"Alipur, UH&FWC",1,1,1,1,0,1,1,14,24,0,0,0,0,0,1,2,0,45,45,0,45,0,45,45,45,35,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,10,0,10,0,10,10,10,10,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,3,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,15,19,6,3,23,0,0,25,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,26,28,74,12,6,25,11,5,30,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,8,"Fingri, UH&FWC",1,1,1,1,0,1,0,5,8,0,0,0,0,0,0,0,0,0,6,6,23,6,2,23,6,2,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,9,"Ghona, UH&FWC",6,6,6,6,0,6,3,9,9,0,0,0,0,0,0,0,0,13,5,11,2,0,24,7,2,25,0,6,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,8,1,42,42,50,42,10,42,42,42,50,0,7,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,21,21,21,13,0,13,13,12,12,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,23,23,0,23,0,23,23,23,23,0,5,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,10,16,0,0,0,0,0,5,0,0,48,15,43,15,2,15,0,0,48,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,2,14,0,0,4,0,1,6,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,01,January,2025,16,"Satkhira, MCWC",8,8,8,8,0,8,8,5,2,0,1,0,0,0,6,12,0,39,39,28,41,0,39,9,39,28,0,13,1,4,0,15,0,15
02,Khulna,0210,,021002,,02,February,2025,1,"Agardari, UH&FWC",1,1,1,1,0,1,1,4,4,0,0,0,0,0,0,0,0,11,11,11,11,0,11,11,11,11,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,2,"Alipur, UH&FWC",3,3,3,3,0,3,3,11,16,0,0,0,0,0,2,2,0,72,72,0,72,0,72,72,72,64,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,30,0,30,0,30,30,30,30,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,12,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,7,9,21,6,3,11,9,3,21,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,5,5,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,8,"Fingri, UH&FWC",1,1,1,1,0,1,0,5,10,0,0,0,0,0,0,0,0,3,4,0,4,2,20,3,4,20,0,4,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,9,"Ghona, UH&FWC",6,6,6,6,0,6,3,8,13,30,0,0,0,0,1,0,0,11,4,9,3,3,18,5,2,21,0,4,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,13,39,0,0,0,0,0,0,0,0,95,95,60,12,3,95,95,95,25,0,10,0,5,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,3,2,5,0,0,0,0,0,2,0,0,19,19,19,14,0,13,13,13,12,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,11,0,11,0,11,11,11,12,5,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,42,12,32,12,0,12,0,0,42,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,1,12,0,0,3,0,1,5,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,02,February,2025,16,"Satkhira, MCWC",4,4,4,4,0,4,4,3,3,0,0,0,0,0,2,0,0,12,9,0,11,0,21,0,0,11,0,10,0,4,0,8,0,0
02,Khulna,0210,,021002,,03,March,2025,1,"Agardari, UH&FWC",4,4,4,4,0,4,4,7,3,0,0,0,0,0,0,0,0,12,12,12,12,0,12,12,12,12,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,2,"Alipur, UH&FWC",4,4,4,4,0,4,6,14,21,0,0,0,0,0,2,0,0,78,78,0,78,0,78,78,78,62,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,50,50,0,50,0,50,50,50,50,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,3,3,0,2,0,7,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,10,6,7,5,3,11,4,3,11,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,15,15,15,15,0,15,15,15,15,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,12,8,12,8,3,12,11,3,12,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,9,"Ghona, UH&FWC",5,5,5,0,0,5,6,7,12,0,0,0,0,0,0,0,0,9,7,0,5,0,5,7,4,10,0,5,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,4,10,41,1,0,0,0,0,0,0,0,72,72,35,35,9,72,72,72,30,0,13,0,2,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,0,4,3,0,0,0,0,0,2,0,0,9,9,9,5,0,10,10,10,10,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,8,0,7,7,8,8,8,8,8,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,44,22,12,1,12,0,0,0,44,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,11,0,0,3,0,2,1,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,03,March,2025,16,"Satkhira, MCWC",8,8,8,8,0,8,8,4,4,0,1,0,0,0,1,2,0,11,11,0,11,0,11,0,11,11,0,9,0,0,0,4,0,4
02,Khulna,0210,,021002,,04,April,2025,1,"Agardari, UH&FWC",2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,2,"Alipur, UH&FWC",1,1,1,1,0,1,1,10,16,0,0,0,0,0,2,1,0,23,23,0,23,0,23,23,23,17,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,15,15,0,15,0,15,15,15,15,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,8,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,8,9,7,3,2,14,7,7,4,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,6,7,19,7,3,19,3,3,19,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,9,"Ghona, UH&FWC",8,8,8,8,0,8,3,7,7,9,0,0,0,0,1,0,0,6,7,0,3,0,5,3,2,5,0,6,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,7,45,2,0,0,0,0,0,3,0,62,62,0,27,5,62,62,62,62,0,13,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,7,7,5,0,0,7,7,7,7,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,10,10,0,10,0,10,10,10,10,0,4,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,24,10,0,10,0,10,0,0,24,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,12,0,0,2,0,0,2,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,04,April,2025,16,"Satkhira, MCWC",7,7,7,7,0,7,7,3,2,0,0,0,0,0,3,0,0,10,10,10,10,0,0,0,0,0,0,7,0,5,0,5,0,5
02,Khulna,0210,,021002,,05,May,2025,1,"Agardari, UH&FWC",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,2,"Alipur, UH&FWC",5,5,5,5,0,5,6,8,14,0,0,0,0,0,2,0,0,34,34,0,34,0,34,34,34,20,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,25,25,25,25,0,25,25,25,25,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0,5,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,9,0,0,11,0,8,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,14,0,6,3,9,4,3,0,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,5,10,10,2,10,2,3,10,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,9,"Ghona, UH&FWC",5,5,5,5,0,5,3,8,15,0,0,0,0,0,1,0,0,5,5,0,3,0,4,3,1,7,0,5,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,3,62,0,0,0,0,0,0,0,0,8,75,78,0,8,3,75,75,75,0,8,1,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,1,2,7,0,0,0,0,0,2,0,0,9,9,9,5,0,8,8,8,8,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,23,23,0,23,0,23,23,23,24,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,35,12,0,12,0,12,12,0,35,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,14,0,0,4,0,2,5,0,2,0,0,0,0,0,0
02,Khulna,0210,,021002,,05,May,2025,16,"Satkhira, MCWC",3,3,3,3,0,3,3,4,2,0,1,0,0,0,1,2,0,9,9,0,0,0,9,0,9,9,0,7,0,5,1,4,0,5
02,Khulna,0210,,021002,,06,June,2025,1,"Agardari, UH&FWC",1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,12,12,12,12,1,12,12,12,12,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,2,"Alipur, UH&FWC",5,5,5,5,0,5,6,16,18,0,0,0,0,0,2,1,0,18,18,0,18,0,18,18,17,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,20,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,17,0,0,7,0,5,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,3,2,1,2,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,7,7,27,27,6,27,3,4,27,0,6,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,9,"Ghona, UH&FWC",7,7,7,7,0,7,4,5,17,0,0,0,0,0,2,0,0,3,2,0,2,0,4,3,2,6,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,55,55,40,10,55,55,55,55,20,0,12,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,4,2,4,0,0,0,0,0,1,0,0,11,11,11,8,0,10,10,10,10,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,2,0,26,25,0,46,0,26,26,26,26,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,13,"Shibpur, UH&FWC",0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,40,0,0,3,0,40,0,0,40,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,14,"Paurashava, Others",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,15,"Bromarajpur, UH&FWC",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,06,June,2025,16,"Satkhira, MCWC",9,9,9,9,0,9,9,5,2,0,1,0,0,0,5,3,0,12,12,0,12,0,12,12,12,12,0,7,0,2,0,4,0,4
02,Khulna,0210,,021002,,07,July,2025,1,"Agardari, UH&FWC",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,2,"Alipur, UH&FWC",0,0,0,0,0,0,0,10,21,0,0,0,0,0,1,0,0,23,23,0,23,0,23,23,23,14,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,3,"Baikari, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,15,15,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,4,"Balli, UH&FWC",0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,5,"Banshdah, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,9,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,6,"Bhomra, UH&FWC",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,7,"Dhulihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,8,"Fingri, UH&FWC",0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,10,0,7,6,20,3,4,20,0,3,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,9,"Ghona, UH&FWC",0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,0,2,2,0,2,0,5,2,2,8,0,6,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,10,"Jhaudanga, UH&FWC",0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,3,0,72,72,0,72,12,72,72,72,20,0,8,1,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,11,"Kuskhali, UH&FWC",0,0,0,0,0,0,0,6,5,0,0,0,0,0,2,0,0,15,15,0,12,0,16,16,16,16,0,0,0,0,0,0,0,0
02,Khulna,0210,,021002,,07,July,2025,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,31,31,0,31,0,31,31,31,31,0,0,0,0,0,0,0,0
